turbine,datetime,horizon_h,lead_day,power_pred,power_baseline,power_lgb,power_p10,power_p90
2,2026-02-25 00:00:00,1,1,0.010331552945915206,0.05353054353054352,0.010331552945915206,0.0055529662909794275,0.07167543481397944
2,2026-02-25 01:00:00,2,1,0.010850131915262615,0.05353054353054352,0.010850131915262615,0.006941217354244296,0.07287257006069844
2,2026-02-25 02:00:00,3,1,0.017154419890568907,0.05353054353054352,0.017154419890568907,0.006949738644413443,0.06567187001257832
2,2026-02-25 03:00:00,4,1,0.015716094789747885,0.0674144050104384,0.015716094789747885,0.008570403014417126,0.0975172587828849
2,2026-02-25 04:00:00,5,1,0.01984296033897994,0.09316741071428572,0.01984296033897994,0.008344716699141927,0.13401017769001608
2,2026-02-25 05:00:00,6,1,0.030734838857253654,0.09319209039548021,0.030734838857253654,0.008845142733533224,0.1745722023422451
2,2026-02-25 06:00:00,7,1,0.0328814776423652,0.11853531855955673,0.0328814776423652,0.009170122384249321,0.19681859699567716
2,2026-02-25 07:00:00,8,1,0.05617998199793421,0.1415011415525114,0.05617998199793421,0.010526114149748633,0.22980691817020732
2,2026-02-25 08:00:00,9,1,0.06596673406863346,0.1748552136752137,0.06596673406863346,0.013624362859043539,0.30034366837325105
2,2026-02-25 09:00:00,10,1,0.05127639159622012,0.13795488165680478,0.05127639159622012,0.008696913344170871,0.2654821194290262
2,2026-02-25 10:00:00,11,1,0.0698525426788608,0.11311165684348395,0.0698525426788608,0.00905548719833993,0.21762932544213295
2,2026-02-25 11:00:00,12,1,0.04641028888774388,0.07900103519668739,0.04641028888774388,0.008983013670402922,0.16089767910548589
2,2026-02-25 12:00:00,13,1,0.019531720042537695,0.07837435536802628,0.019531720042537695,0.0088128882071939,0.10090335564056171
2,2026-02-25 13:00:00,14,1,0.01294274515215737,0.07837435536802628,0.01294274515215737,0.009005530488060631,0.07994526151098665
2,2026-02-25 14:00:00,15,1,0.009723290538108572,0.06662433862433863,0.009723290538108572,0.009042725039184971,0.10876203128939298
2,2026-02-25 15:00:00,16,1,0.011254291736591012,0.05901588845654995,0.011254291736591012,0.008934663778373438,0.1234982930948012
2,2026-02-25 16:00:00,17,1,0.012907202405173623,0.0674144050104384,0.012907202405173623,0.008983549767897822,0.10632854053115666
2,2026-02-25 17:00:00,18,1,0.01366046809979105,0.07837435536802628,0.01366046809979105,0.009067703367966713,0.08941942213683275
2,2026-02-25 18:00:00,19,1,0.020002601690559077,0.07900103519668739,0.020002601690559077,0.00849225274637015,0.08424238161637852
2,2026-02-25 19:00:00,20,1,0.021578453124338183,0.07900103519668739,0.021578453124338183,0.010240214137887697,0.17026168382650608
2,2026-02-25 20:00:00,21,1,0.0803394744671394,0.11853531855955673,0.0803394744671394,0.011102072145507765,0.26749836326122844
2,2026-02-25 21:00:00,22,1,0.17225023456163674,0.19419435179008224,0.17225023456163674,0.015549539734557066,0.5037072314785545
2,2026-02-25 22:00:00,23,1,0.3165161365225536,0.36661884057971,0.3165161365225536,0.03711596782990455,0.7370076245534185
2,2026-02-25 23:00:00,24,1,0.5490241614499565,0.6110894970414202,0.5490241614499565,0.15109723048035092,0.9434847699466069
2,2026-02-26 00:00:00,25,2,0.773372271447696,0.7339561671763506,0.773372271447696,0.3459370984484704,0.9720085809826328
2,2026-02-26 01:00:00,26,2,0.7989902039861108,0.738537037037037,0.7989902039861108,0.3906379926723279,0.9722088278264825
2,2026-02-26 02:00:00,27,2,0.9024538813880767,0.7457654320987656,0.9024538813880767,0.531829203251949,0.9680133787826987
2,2026-02-26 03:00:00,28,2,0.8674909218084554,0.7536041666666666,0.8674909218084554,0.5113871818776803,0.9702788429542922
2,2026-02-26 04:00:00,29,2,0.7696788206461435,0.7339561671763506,0.7696788206461435,0.3586763504772631,0.964876121192692
2,2026-02-26 05:00:00,30,2,0.8388128215613542,0.6469714442613947,0.8388128215613542,0.353862362678697,0.9594616112387498
2,2026-02-26 06:00:00,31,2,0.8965614423208397,0.6469714442613947,0.8965614423208397,0.39080612884173227,0.9650650871363501
2,2026-02-26 07:00:00,32,2,0.5803790804452988,0.6198985167837626,0.5803790804452988,0.22114445230747698,0.9646800048809134
2,2026-02-26 08:00:00,33,2,0.5586542031519052,0.6597475872308834,0.5586542031519052,0.16999892158207813,0.9203531861144797
2,2026-02-26 09:00:00,34,2,0.34856204104515853,0.3635086856768273,0.34856204104515853,0.03769642238893373,0.8652929442621897
2,2026-02-26 10:00:00,35,2,0.3273143293212426,0.3635086856768273,0.3273143293212426,0.07472221101155586,0.8560832446269564
2,2026-02-26 11:00:00,36,2,0.5881113184094431,0.5498677644710579,0.5881113184094431,0.21437048118968965,0.9093749402326524
2,2026-02-26 12:00:00,37,2,0.31282974975677386,0.31017241379310345,0.31282974975677386,0.06674500864677148,0.8454204246598211
2,2026-02-26 13:00:00,38,2,0.41495305058132975,0.3258238420652999,0.41495305058132975,0.07922034742231722,0.840114577168189
2,2026-02-26 14:00:00,39,2,0.41062767207019846,0.2953963963963965,0.41062767207019846,0.07307988962976077,0.8277818453479561
2,2026-02-26 15:00:00,40,2,0.4680893947546779,0.3635086856768273,0.4680893947546779,0.0581313620553606,0.8976985516052473
2,2026-02-26 16:00:00,41,2,0.390883163405829,0.33583086053412464,0.390883163405829,0.04508631460351726,0.8398723269107613
2,2026-02-26 17:00:00,42,2,0.43730708409148633,0.48375017998560116,0.43730708409148633,0.10397491455258955,0.8613163653276984
2,2026-02-26 18:00:00,43,2,0.5075020994788411,0.48375017998560116,0.5075020994788411,0.13358106074581763,0.8933489486365603
2,2026-02-26 19:00:00,44,2,0.6114685581584569,0.5613253012048193,0.6114685581584569,0.20822709970878303,0.9346141121194262
2,2026-02-26 20:00:00,45,2,0.8189963414283369,0.7339561671763506,0.8189963414283369,0.3119007635102402,0.9512330638724338
2,2026-02-26 21:00:00,46,2,0.7246158840780744,0.7339561671763506,0.7246158840780744,0.31458641014998145,0.9387437402469078
2,2026-02-26 22:00:00,47,2,0.6716743758122917,0.7339561671763506,0.6716743758122917,0.3156510828046569,0.897195031875324
2,2026-02-26 23:00:00,48,2,0.6430352314189429,0.7339561671763506,0.6430352314189429,0.31799422768004615,0.9284314679816967
